user_id,product_id,action,timestamp,price,category
271,105,view,2026-01-28 21:44:13,15.66,Electronics
213,83,view,2026-01-28 21:44:13,432.5,Books
912,415,view,2026-01-28 21:44:13,463.24,Sports
474,338,purchase,2026-01-28 21:44:13,36.23,Clothing
533,288,purchase,2026-01-28 21:44:13,250.51,Toys
764,430,view,2026-01-28 21:44:13,456.04,Home
248,313,purchase,2026-01-28 21:44:13,362.22,Electronics
360,292,purchase,2026-01-28 21:44:13,402.99,Home
11,37,purchase,2026-01-28 21:44:13,404.52,Sports
790,357,view,2026-01-28 21:44:13,62.08,Toys
