user_id,product_id,action,timestamp,price,category
229,115,view,2026-01-28 21:09:52,391.38,Toys
391,332,view,2026-01-28 21:09:52,204.91,Books
284,21,view,2026-01-28 21:09:52,498.97,Sports
739,223,view,2026-01-28 21:09:52,249.73,Sports
751,94,view,2026-01-28 21:09:52,171.01,Sports
293,372,purchase,2026-01-28 21:09:52,496.99,Books
576,94,view,2026-01-28 21:09:52,348.81,Toys
442,129,purchase,2026-01-28 21:09:52,331.35,Toys
668,139,view,2026-01-28 21:09:52,220.83,Books
752,162,view,2026-01-28 21:09:52,96.96,Electronics
