user_id,product_id,action,timestamp,price,category
733,252,view,2026-01-28 21:01:56,324.83,Books
404,472,view,2026-01-28 21:01:56,361.61,Toys
262,255,purchase,2026-01-28 21:01:56,478.15,Sports
813,101,view,2026-01-28 21:01:56,51.64,Books
102,437,purchase,2026-01-28 21:01:56,402.18,Sports
389,194,purchase,2026-01-28 21:01:56,152.17,Toys
574,176,view,2026-01-28 21:01:56,308.67,Sports
620,468,view,2026-01-28 21:01:56,380.53,Home
58,234,purchase,2026-01-28 21:01:56,492.7,Toys
67,67,view,2026-01-28 21:01:56,351.79,Electronics
