user_id,product_id,action,timestamp,price,category
411,195,purchase,2026-01-28 21:40:53,259.89,Toys
253,30,view,2026-01-28 21:40:53,207.13,Sports
763,62,view,2026-01-28 21:40:53,54.33,Clothing
532,401,view,2026-01-28 21:40:53,455.94,Home
895,226,purchase,2026-01-28 21:40:53,219.25,Books
69,366,purchase,2026-01-28 21:40:53,117.98,Clothing
177,459,view,2026-01-28 21:40:53,265.25,Toys
875,253,view,2026-01-28 21:40:53,44.51,Home
63,350,purchase,2026-01-28 21:40:53,487.96,Sports
639,364,view,2026-01-28 21:40:53,359.18,Home
