user_id,product_id,action,timestamp,price,category
174,159,view,2026-01-28 21:12:47,293.34,Toys
897,392,purchase,2026-01-28 21:12:47,39.35,Electronics
317,457,view,2026-01-28 21:12:47,491.01,Sports
913,436,purchase,2026-01-28 21:12:47,225.28,Home
184,76,view,2026-01-28 21:12:47,355.52,Toys
961,268,view,2026-01-28 21:12:47,306.86,Home
925,218,view,2026-01-28 21:12:47,59.74,Sports
390,179,view,2026-01-28 21:12:47,150.26,Home
446,341,purchase,2026-01-28 21:12:47,303.83,Sports
674,231,view,2026-01-28 21:12:47,122.4,Electronics
