user_id,product_id,action,timestamp,price,category
843,125,view,2026-01-28 18:09:30,195.53,Sports
881,495,view,2026-01-28 18:09:30,313.04,Toys
434,40,view,2026-01-28 18:09:30,252.37,Toys
54,286,purchase,2026-01-28 18:09:30,248.46,Clothing
440,103,view,2026-01-28 18:09:30,381.85,Clothing
485,250,view,2026-01-28 18:09:30,129.13,Home
413,345,view,2026-01-28 18:09:30,465.03,Home
894,387,purchase,2026-01-28 18:09:30,212.85,Home
286,288,purchase,2026-01-28 18:09:30,80.2,Sports
366,75,purchase,2026-01-28 18:09:30,61.22,Home
