user_id,product_id,action,timestamp,price,category
8,150,view,2026-01-28 18:06:46,346.52,Books
927,381,view,2026-01-28 18:06:46,321.69,Books
544,442,view,2026-01-28 18:06:46,210.97,Home
162,221,purchase,2026-01-28 18:06:46,433.6,Toys
198,74,view,2026-01-28 18:06:46,305.07,Books
156,344,view,2026-01-28 18:06:46,425.1,Books
827,257,view,2026-01-28 18:06:46,131.17,Sports
152,58,view,2026-01-28 18:06:46,132.37,Toys
180,22,view,2026-01-28 18:06:46,429.21,Home
526,324,view,2026-01-28 18:06:46,347.95,Clothing
