user_id,product_id,action,timestamp,price,category
404,315,purchase,2026-01-28 21:17:42,465.22,Books
428,184,view,2026-01-28 21:17:42,288.7,Toys
243,137,purchase,2026-01-28 21:17:42,25.43,Books
691,479,purchase,2026-01-28 21:17:42,75.85,Toys
516,350,view,2026-01-28 21:17:42,451.21,Electronics
618,130,purchase,2026-01-28 21:17:42,436.31,Books
243,468,view,2026-01-28 21:17:42,362.45,Home
318,300,view,2026-01-28 21:17:42,141.74,Books
271,291,purchase,2026-01-28 21:17:42,37.4,Toys
444,126,view,2026-01-28 21:17:42,123.33,Toys
