user_id,product_id,action,timestamp,price,category
654,28,view,2026-01-28 21:10:07,341.38,Home
610,211,view,2026-01-28 21:10:07,178.94,Books
464,334,view,2026-01-28 21:10:07,271.26,Sports
306,370,view,2026-01-28 21:10:07,472.96,Books
869,212,purchase,2026-01-28 21:10:07,311.26,Books
223,161,purchase,2026-01-28 21:10:07,63.72,Toys
594,108,view,2026-01-28 21:10:07,491.77,Books
78,165,view,2026-01-28 21:10:07,22.47,Clothing
453,225,purchase,2026-01-28 21:10:07,110.48,Toys
947,107,view,2026-01-28 21:10:07,199.89,Clothing
