user_id,product_id,action,timestamp,price,category
883,74,view,2026-01-28 18:12:02,116.98,Toys
61,409,view,2026-01-28 18:12:02,16.18,Sports
158,386,purchase,2026-01-28 18:12:02,336.37,Clothing
65,213,purchase,2026-01-28 18:12:02,131.92,Home
658,377,view,2026-01-28 18:12:02,219.16,Toys
769,134,purchase,2026-01-28 18:12:02,214.98,Toys
639,495,view,2026-01-28 18:12:02,219.35,Home
229,465,purchase,2026-01-28 18:12:02,197.63,Home
29,16,view,2026-01-28 18:12:02,451.35,Books
349,219,purchase,2026-01-28 18:12:02,99.31,Electronics
