user_id,product_id,action,timestamp,price,category
837,473,view,2026-01-29 00:48:29,30.78,Home
265,274,purchase,2026-01-29 00:48:29,276.47,Books
310,484,view,2026-01-29 00:48:29,414.36,Books
510,318,purchase,2026-01-29 00:48:29,330.35,Books
716,36,view,2026-01-29 00:48:29,37.0,Books
742,159,view,2026-01-29 00:48:29,318.5,Home
674,404,view,2026-01-29 00:48:29,195.74,Books
253,275,view,2026-01-29 00:48:29,269.17,Electronics
806,488,purchase,2026-01-29 00:48:29,123.57,Toys
930,100,view,2026-01-29 00:48:29,439.86,Sports
