user_id,product_id,action,timestamp,price,category
780,160,purchase,2026-01-28 20:42:20,106.39,Toys
447,85,purchase,2026-01-28 20:42:20,80.45,Toys
394,152,view,2026-01-28 20:42:20,90.34,Books
86,92,purchase,2026-01-28 20:42:20,496.93,Toys
29,215,view,2026-01-28 20:42:20,421.54,Electronics
445,224,purchase,2026-01-28 20:42:20,203.44,Toys
383,194,view,2026-01-28 20:42:20,310.34,Toys
826,160,view,2026-01-28 20:42:20,418.92,Books
132,432,purchase,2026-01-28 20:42:20,232.96,Books
967,499,view,2026-01-28 20:42:20,155.76,Books
