user_id,product_id,action,timestamp,price,category
471,371,view,2026-01-28 20:39:55,400.85,Clothing
855,312,purchase,2026-01-28 20:39:55,51.32,Electronics
180,265,view,2026-01-28 20:39:55,237.53,Electronics
425,449,view,2026-01-28 20:39:55,376.82,Home
265,115,view,2026-01-28 20:39:55,355.81,Home
782,303,purchase,2026-01-28 20:39:55,310.76,Books
841,394,view,2026-01-28 20:39:55,237.42,Electronics
556,290,purchase,2026-01-28 20:39:55,71.13,Home
14,451,view,2026-01-28 20:39:55,122.91,Toys
626,401,view,2026-01-28 20:39:55,314.82,Toys
