user_id,product_id,action,timestamp,price,category
415,1,view,2026-01-28 20:54:16,469.4,Toys
20,221,view,2026-01-28 20:54:16,76.66,Clothing
681,289,view,2026-01-28 20:54:16,73.14,Toys
954,342,view,2026-01-28 20:54:16,117.75,Electronics
905,126,purchase,2026-01-28 20:54:16,465.29,Toys
357,194,purchase,2026-01-28 20:54:16,449.73,Electronics
458,423,purchase,2026-01-28 20:54:16,164.79,Toys
731,397,view,2026-01-28 20:54:16,442.28,Clothing
864,104,view,2026-01-28 20:54:16,272.95,Toys
402,155,view,2026-01-28 20:54:16,424.74,Home
