user_id,product_id,action,timestamp,price,category
29,406,purchase,2026-01-29 00:44:54,377.81,Books
889,205,purchase,2026-01-29 00:44:54,79.91,Home
477,411,view,2026-01-29 00:44:54,320.92,Home
691,91,view,2026-01-29 00:44:54,205.93,Home
510,127,view,2026-01-29 00:44:54,97.26,Electronics
722,101,purchase,2026-01-29 00:44:54,67.91,Home
636,438,view,2026-01-29 00:44:54,383.26,Clothing
208,497,view,2026-01-29 00:44:54,324.05,Electronics
699,102,view,2026-01-29 00:44:54,208.32,Clothing
247,187,view,2026-01-29 00:44:54,373.77,Toys
