user_id,product_id,action,timestamp,price,category
312,223,view,2026-01-28 21:16:17,329.95,Toys
436,205,purchase,2026-01-28 21:16:17,98.72,Clothing
859,83,purchase,2026-01-28 21:16:17,12.49,Toys
352,200,purchase,2026-01-28 21:16:17,488.86,Electronics
318,198,view,2026-01-28 21:16:17,102.93,Books
812,275,purchase,2026-01-28 21:16:17,80.89,Sports
194,151,purchase,2026-01-28 21:16:17,241.11,Sports
36,86,purchase,2026-01-28 21:16:17,199.35,Electronics
698,311,purchase,2026-01-28 21:16:17,18.71,Sports
222,195,purchase,2026-01-28 21:16:17,84.53,Clothing
