user_id,product_id,action,timestamp,price,category
30,382,view,2026-01-28 20:38:45,124.43,Clothing
377,188,view,2026-01-28 20:38:45,465.88,Sports
444,73,purchase,2026-01-28 20:38:45,114.95,Electronics
62,243,purchase,2026-01-28 20:38:45,302.62,Sports
397,461,purchase,2026-01-28 20:38:45,87.69,Home
97,64,purchase,2026-01-28 20:38:45,466.43,Books
724,219,view,2026-01-28 20:38:45,200.26,Home
903,291,view,2026-01-28 20:38:45,55.47,Toys
993,27,view,2026-01-28 20:38:45,358.44,Home
36,35,view,2026-01-28 20:38:45,386.31,Toys
