user_id,product_id,action,timestamp,price,category
251,41,purchase,2026-01-28 21:02:11,77.32,Toys
441,104,view,2026-01-28 21:02:11,201.64,Clothing
513,233,view,2026-01-28 21:02:11,175.9,Clothing
799,92,view,2026-01-28 21:02:11,184.21,Electronics
668,299,view,2026-01-28 21:02:11,197.08,Home
385,436,view,2026-01-28 21:02:11,126.5,Books
596,49,view,2026-01-28 21:02:11,17.25,Clothing
578,203,purchase,2026-01-28 21:02:11,464.56,Toys
543,235,purchase,2026-01-28 21:02:11,115.78,Sports
352,220,view,2026-01-28 21:02:11,301.26,Sports
