user_id,product_id,action,timestamp,price,category
667,266,view,2026-01-28 16:17:15,10.73,Clothing
944,409,purchase,2026-01-28 16:17:15,197.22,Books
647,9,view,2026-01-28 16:17:15,150.65,Books
954,374,view,2026-01-28 16:17:15,141.79,Home
128,461,view,2026-01-28 16:17:15,366.42,Sports
393,317,view,2026-01-28 16:17:15,122.19,Sports
608,384,view,2026-01-28 16:17:15,64.55,Home
843,158,view,2026-01-28 16:17:15,463.42,Sports
139,435,purchase,2026-01-28 16:17:15,292.32,Home
359,37,purchase,2026-01-28 16:17:15,285.5,Clothing
