user_id,product_id,action,timestamp,price,category
847,388,view,2026-01-28 18:02:55,101.81,Books
297,396,view,2026-01-28 18:02:55,185.6,Sports
549,253,purchase,2026-01-28 18:02:55,486.71,Books
12,355,view,2026-01-28 18:02:55,270.88,Home
858,65,view,2026-01-28 18:02:55,77.26,Home
924,421,view,2026-01-28 18:02:55,234.67,Home
963,102,purchase,2026-01-28 18:02:55,10.69,Clothing
748,314,purchase,2026-01-28 18:02:55,212.26,Sports
14,337,purchase,2026-01-28 18:02:55,176.13,Books
314,210,purchase,2026-01-28 18:02:55,316.95,Electronics
