user_id,product_id,action,timestamp,price,category
946,160,purchase,2026-01-28 16:18:12,111.94,Toys
860,483,purchase,2026-01-28 16:18:12,410.47,Books
627,158,view,2026-01-28 16:18:12,38.19,Books
100,116,purchase,2026-01-28 16:18:12,182.47,Books
883,356,purchase,2026-01-28 16:18:12,435.29,Clothing
57,25,view,2026-01-28 16:18:12,274.18,Sports
817,362,view,2026-01-28 16:18:12,175.84,Books
94,64,view,2026-01-28 16:18:12,135.49,Sports
405,198,purchase,2026-01-28 16:18:12,303.96,Sports
789,112,view,2026-01-28 16:18:12,55.27,Clothing
