user_id,product_id,action,timestamp,price,category
1000,319,purchase,2026-01-28 18:30:19,141.31,Home
609,242,view,2026-01-28 18:30:19,17.46,Toys
360,89,purchase,2026-01-28 18:30:19,499.46,Sports
281,47,view,2026-01-28 18:30:19,344.75,Sports
378,323,view,2026-01-28 18:30:19,289.16,Sports
770,233,purchase,2026-01-28 18:30:19,67.71,Clothing
412,371,purchase,2026-01-28 18:30:19,479.79,Toys
491,181,purchase,2026-01-28 18:30:19,202.59,Toys
240,184,view,2026-01-28 18:30:19,89.59,Home
15,300,purchase,2026-01-28 18:30:19,9.41,Sports
