user_id,product_id,action,timestamp,price,category
743,397,view,2026-01-28 21:09:37,245.05,Home
895,371,view,2026-01-28 21:09:37,419.71,Electronics
635,311,view,2026-01-28 21:09:37,138.85,Books
224,120,view,2026-01-28 21:09:37,165.63,Sports
411,224,view,2026-01-28 21:09:37,424.38,Toys
587,449,view,2026-01-28 21:09:37,350.29,Electronics
927,488,view,2026-01-28 21:09:37,102.94,Sports
490,450,purchase,2026-01-28 21:09:37,375.82,Sports
486,423,view,2026-01-28 21:09:37,80.0,Toys
439,131,view,2026-01-28 21:09:37,26.49,Books
