user_id,product_id,action,timestamp,price,category
367,163,view,2026-01-28 16:19:44,437.47,Books
676,417,view,2026-01-28 16:19:44,359.38,Books
911,153,view,2026-01-28 16:19:44,233.22,Clothing
481,261,view,2026-01-28 16:19:44,176.85,Home
362,221,purchase,2026-01-28 16:19:44,473.53,Books
820,232,view,2026-01-28 16:19:44,406.28,Toys
545,18,view,2026-01-28 16:19:44,137.6,Books
228,137,view,2026-01-28 16:19:44,98.71,Sports
375,113,view,2026-01-28 16:19:44,74.88,Clothing
102,374,purchase,2026-01-28 16:19:44,442.05,Clothing
